server_id,customer_id,server_type,region,os_family,cpu_cores,ram_gb,disk_tb,age_days,has_gpu,is_managed
S002126,C00363,vps,sbg,linux,2,128,1.0,1329,0,0
S002127,C00407,dedicated,rbx,linux,8,16,0.5,843,0,0
S002128,C00718,vps,rbx,windows,16,8,2.0,1976,0,0
S002129,C00005,vps,waw,linux,8,64,0.1,1743,0,0
S002130,C00675,dedicated,bhs,bsd,2,16,2.0,1901,0,0
S002131,C00701,vps,bhs,linux,8,32,0.5,1958,0,0
S002132,C00739,database,rbx,windows,2,8,4.0,1585,0,1
S002133,C00897,vps,sbg,linux,32,4,2.0,540,0,0
S002134,C00704,database,gra,linux,4,8,0.25,623,0,1
S002135,C00475,vps,gra,linux,32,128,8.0,1891,0,0
S002136,C00419,vps,sbg,linux,2,32,0.5,1323,0,0
S002137,C00349,dedicated,rbx,linux,2,64,1.0,1961,0,0
S002138,C00744,dedicated,eri,windows,8,4,4.0,1749,0,0
S002139,C00353,gpu,sbg,linux,16,32,4.0,1335,1,0
S002140,C00515,vps,gra,linux,32,16,1.0,336,0,0
S002141,C00086,vps,gra,linux,8,32,8.0,2160,0,0
S002142,C00285,storage,waw,managed,4,16,0.5,535,0,1
S002143,C00239,dedicated,gra,windows,2,32,0.25,542,0,0
S002144,C00391,storage,gra,windows,8,4,0.1,322,0,0
S002145,C00451,dedicated,sbg,windows,4,4,0.5,152,0,0
S002146,C00644,database,rbx,linux,32,64,1.0,825,0,1
S002147,C00388,dedicated,bhs,bsd,8,8,0.5,1855,0,0
S002148,C00135,dedicated,sbg,linux,16,4,1.0,1904,0,0
S002149,C00490,vps,gra,linux,16,64,0.1,1080,0,0
S002150,C00049,dedicated,waw,linux,2,8,0.5,692,0,0
S002151,C00764,database,sbg,linux,8,32,2.0,762,0,1
S002152,C00693,vps,bhs,windows,32,64,0.1,2021,0,0
S002153,C00202,dedicated,gra,linux,4,32,1.0,122,0,0
S002154,C00236,dedicated,bhs,windows,8,4,2.0,127,0,0
S002155,C00024,database,rbx,managed,32,16,1.0,143,0,1
S002156,C00327,vps,sbg,linux,4,16,4.0,1953,0,0
S002157,C00034,gpu,rbx,linux,32,16,4.0,200,1,0
S002158,C00842,dedicated,eri,linux,4,32,0.1,2071,0,0
S002159,C00120,database,rbx,linux,8,128,1.0,404,0,1
S002160,C00593,vps,lim,windows,4,8,0.25,1206,0,0
S002161,C00513,vps,lim,linux,8,8,0.5,2134,0,0
S002162,C00213,vps,sbg,linux,2,32,1.0,255,0,0
S002163,C00727,dedicated,rbx,linux,2,16,1.0,619,0,0
S002164,C00097,database,rbx,linux,4,64,2.0,1600,0,1
S002165,C00798,database,eri,linux,4,8,1.0,1797,0,1
S002166,C00666,vps,bhs,linux,8,4,2.0,1996,0,0
S002167,C00571,database,sbg,linux,2,32,1.0,43,0,1
S002168,C00791,dedicated,gra,windows,2,256,0.1,1709,0,0
S002169,C00362,dedicated,lim,linux,4,4,0.1,708,0,0
S002170,C00253,dedicated,gra,linux,8,64,1.0,1227,0,0
S002171,C00139,vps,gra,linux,4,16,1.0,1993,0,0
S002172,C00831,dedicated,rbx,linux,2,4,0.1,1984,0,0
S002173,C00361,vps,sbg,linux,8,16,0.5,407,0,0
S002174,C00746,dedicated,lim,windows,16,8,0.25,1036,0,0
S002175,C00299,storage,waw,linux,16,32,1.0,625,0,0
S002176,C00859,storage,gra,linux,4,8,0.5,1353,0,0
S002177,C00783,vps,rbx,linux,32,16,0.25,1818,0,0
S002178,C00277,dedicated,waw,linux,8,8,0.1,700,0,0
S002179,C00438,storage,sbg,linux,8,64,0.5,267,0,0
S002180,C00714,dedicated,gra,windows,4,128,1.0,142,0,0
S002181,C00203,storage,rbx,managed,4,16,4.0,117,0,1
S002182,C00021,vps,bhs,linux,8,16,0.25,806,0,0
S002183,C00259,vps,eri,managed,4,256,1.0,2125,0,1
S002184,C00531,dedicated,bhs,linux,16,8,1.0,554,0,0
S002185,C00122,storage,gra,linux,4,64,1.0,891,0,0
S002186,C00300,database,bhs,linux,2,16,0.5,1485,0,1
S002187,C00826,vps,rbx,linux,2,64,0.1,1447,0,0
S002188,C00067,database,lim,linux,2,8,4.0,594,0,1
S002189,C00045,database,rbx,linux,8,8,4.0,280,0,1
S002190,C00381,dedicated,gra,linux,2,16,0.5,345,0,0
S002191,C00011,storage,sbg,linux,8,4,1.0,485,0,0
S002192,C00025,vps,rbx,windows,4,8,0.1,190,0,0
S002193,C00164,vps,rbx,linux,8,256,0.1,1012,0,0
S002194,C00092,dedicated,sbg,bsd,32,8,0.1,1421,0,0
S002195,C00729,database,waw,linux,32,4,2.0,1485,0,1
S002196,C00110,storage,lim,linux,8,8,0.25,1999,0,0
S002197,C00471,dedicated,rbx,linux,4,16,0.25,645,0,0
S002198,C00634,vps,gra,linux,16,16,0.1,1440,0,0
S002199,C00563,vps,sbg,linux,32,4,0.1,1946,0,0
